000037|bu2 guo4, luo2 cen2 tie3 lu4 shang4 wei4 tong1 che1, bu4 cun2 zai4 yvn4 xing2 she4 bei4 de0 xv1 qiu2.
005197|bing4 zai4, ben3 xia2 qv1 nei4 fa1 bu4 gong1 gao4.
004845|ge2 hou4 de0, da4 chan2 tang2, wei2 zhu3 chi2 jiang3 jing1 shuo1 fa3 zhi1 di4.
004108|wang3 xia4 fa1 xing2 ren4 gou4 bu4 zu2, bu4 de2 xiang4 wang3 shang4 jin4 xing2 hui2 bo1.
006778|da4 zong1 shang1 pin3 hang2 ye4 de0, ben3 nian2 du4 kong3 bu4 pian4, shi4 tie3 kuang4 shi2.
012584|ji4 zhe3 men0 tong1 chang2 dou1 yao4 zai4 dang4 tian1 zao3 shang4 cai2 zhi1 dao4 dang1 tian1 de0 an1 pai2.
010089|san1 shi4, yv3 san1 jin4 san1 jie3 san1 tui1 dong4 huo2 dong4 xiang1 jie2 he2.
000254|zhui4 luo4 di4 dian3 qvan2 bu4 wei2 ri4 ben2 hai3.
012080|min2 zi1 jin4 tu2 shu1 liu2 tong1 ling3 yv4 men2 kan2 ye3 jiang1 da4 jiang4.
006351|hai2 you3 de0 nei4 she4 ji1 gou4 zhi1 jian1, bu4 men2 zhi1 jian1, xiang1 hu4 tui1 wei3 che3 pi2.
002555|ru2 guo3 bian4 cheng2 bei4 ren2 li4 yong4 de0 wan2 ou3, bu4 ru2 san4 le0 ye3 ba4.
007739|xian4 zheng4 xie2 fu4 zhu3 xi2 li3 chun2 hai3 can1 jia1 xian4 ai4 xin1 huo2 dong4.
011638|xv2 tian1 wei1 shuo1, dui4 da4 jia1 de0 xin1 qing2 dou1 hen3 li2 jie3.
003995|qiu1 dong1 ji4, xi3 yv4 fu2 wu4 ye4, ying2 lai2 wang4 ji4.
130057|yi4 qi1 tou2 zi1 zong3 e2 wei2, yi2 yi4 yvan2 ren2 min2 bi4.
004788|na4 qing2 xing2 zhen1 hao2 bi3, da4 xian4 jiang1 zhi4, ren2 ren2 jvn1 xiang2 mian3 chu2 zhe4 yi4 dao1.
171171|te4 te0 shi4 yi2 ge0 zi4, zong3 shi4 te4 te0 bu4 li2 kou3, dong4 bu0 dong4 jiu4 shuo1 te4 te0.
005434|er2 ji1 jin1 gong1 si1, da3 ting1 de0 jie2 guo3, ye3 shi4, wu3 hua1 ba1 men2.
001470|yi3 qian2 gong1 si1 mei2 ban4 fa3, cai2 yao4 yv4 shou1 kuan3, dou1 shi4 guan1 xi0.
006402|tai4 an1 lao3 xiang1 ye3 bu4 han2 hu0, bao4 chu1 le0 zi4 ji3 de0 xin1 li3 jia4 wei4.
006615|ran2 jve2 fei1 kuang2 yv3, na4 lao2 lao2 lao3 tou2, shi4 wu2 qi3 meng2 shi1.
141355|ma3 yvn2, ni3 shen2 me0 shi2 hou4 zhao1 hu0 da4 jia1 lai2 zao4 fang2 zi0 ya0.
009740|jv4 xi1, ci3 ci4 yan2 tao3 hui4 de0 lun4 wen2 jiang1 jie2 ji2 chu1 ban3 cheng2 zhuan1 ji2.
130792|zong3 tou2 zi1, you2 wu2 dian2 wu3 yi4 yvan2 zeng1 jia1 zhi4 liu4 dian3 qi1 wu3 yi4 yvan2.
008900|lu2 shi4 ren2 dai4 biao2 jian3 cha2 zu3 zuo4 le0 zhong4 yao4 jiang3 hua4.
000269|tao4 yong4 jin1 nian2 zui4 huo3 dian4 ying3 de0 ming2 zi4 jiu4 shi4, liao3 bu0 qi3 de0 tian1 mao1.
004249|neng2 fou3 chui1 xiang2 la3 ba0, qv3 jve2 yv2, neng2 fou2 you3 zu2 gou4 de0 di3 qi4, zhong1 qi4.
131122|jing1 guo4 xiu1 fu4, zhe4 yi1 shu4 zi4 zeng1 jia1 dao4 si4 bai3 yv2 jian4.
011389|ru2 guo3 fang2 jia4 di1 yi4 dian3, da4 jia1 dou1 mai3 de0 qi3 fang2 gai1 you3 duo1 hao3.
008180|yi4 fang1 mian4, jing1 ji4 zeng1 su4 fang4 huan3 de0 qv1 shi4, yi1 ran2 mei2 you3 niu2 zhuan3.
010488|jin1 nian2 nian2 nei4, shi4 min2 jiang1 ke2 yi3 shang4 wang3 cha2 yan4 zhen1 jia3.
012874|zhong4 dian3 gong1 zuo4 tui1 jin4 hui4, you2 si4 he2 xiang1 xiang1 zhang3, qiu1 xiu4 min2 zhu3 chi2.
002264|yin1 ci3, ying1 gai1 tui1 dong4 sheng1 ji2 dao3 dan4 lan2 jie2 xi4 tong3.
011161|si4 shi4, cong2 di4 yi1 chan3 ye4 zhong1 zhuan3 yi2 yi4 pi1.
004213|er2 wei2 wei2 gu3 fen4 jin4 liang3 nian2 ye4 ji4 you3, bu2 duan4 xia4 hua2 qv1 shi4.
005222|er4 yao4 zai4 xvan1 chuan2 shang4 zao4 sheng1 shi4, qve4 bao3 shen1 ru4 ren2 xin1.
012117|shen1 zhen4 bu4 shao3 fang2 di4 chan3 zhong1 jie4, jin4 yi4 zhou1 ji1 hu1 ling2 jiao1 yi4.
000597|tu1 tou2 zao4 wu4 zhu3 si4 hu1 pian1 tan2 nv3 xing4, rang4 tu1 tou2 zhi3 chuan2 gei3 nan2 zi3.
003832|xian4 zai4, guang3 yao4 wang2 lao3 ji2, yi3 jing0 cong2 di1 gu3 tiao2 zheng3 guo4 lai2.
140087|qvan2 guo2 lv3 you2 yan3 chu1 shi4 chang3 zheng2 ti3 xia4 xing2, han4 xiu4 neng2 fou3 yi4 zhi1 du2 xiu4.
008017|ping2 gu1 hui4 you2 ji2 lin2 sheng3 zhong1 yi1 yao4 guan2 li3 jv2 fu4 jv2 zhang3 luo2 geng1 zhu3 chi2.
002193|chui1 jin3 huang2 sha1 shi3 dao4 jin1, wo3 men0 zheng4 zai4 nu3 li4 wa1 jve2 qi2 zhong1 de0 jin1 zi0.
006016|ye3 wei4 na4 xie1 bu4 de2 bu4 shi1 qv4 suo3 ai4 zhi1 ren2 de0 jia1 shu3, bei1 shang1.
141339|na4 xiang4 wo3 men0 zhe4 xie1 gong1 xin1 jie1 ji0, chi1 bu0 qi3 zhu1 rou4 de0, jiu4 chi1 ren2 rou4 ba0.
012274|kan4 de0 chu1 lai2, pan1 shi2 yi4 dui4 mu4 zi1 jie2 guo3 po1 wei2 man3 yi4.
001711|gong1 si1 zhou1 er4 wan3 jian1, ying4 shang4 jiao1 suo3 yao1 qiu2 jin4 xing2 feng1 xian3 ti2 shi4.
004594|zhe4 xie1 ren2 bei4 kun4 wu3 liu4 ge0 xiao3 shi2 hou4, cai2 tu2 bu4 zou3 xia4 shan1.
001478|yi2 wang2 wo3 men0 guo2 jia1 zai4 zhe4 ge0 fang1 mian4 kong4 zhi4 de0, bing4 bu4 yan2 ge2.
011441|shi2 ji4 shang4, zai4 mei3 guo2 ci2 shan4 yv3 shang1 ye4 de0 jie2 he2 you2 ru2 xing2 yvn2 liu2 shui3.
007484|xian4 zai4, wo3 men0 de0 ji4 zhe3 mei2 you2 bi3 ke4 hu4 geng4 duo1 de0 xin4 xi1 qv2 dao4 le0.
007792|zhe4 shi4 yi2 ge4 ru4 ze2 ning2 jing4, chu1 ze2 fan2 hua2 de0 meng4 xiang3 jia1 yvan2.
012282|duan3 qi1 gu2 zhi3 huo4 chi2 xv4 ruo4 shi4, zhou1 si4 da4 pan2 zhen4 dang4 xia4 die1.
012797|zhe4 yvan2 yv2 dui4 zhong1 guo2 shi4 chang3 bian4 hua4 de0 dong4 cha2 he2 jve2 ce4 li4.
006880|cong2 xian4 zai4 de0 biao3 xian4 lai2 kan4, chuang4 ye4 ban2 ke3 neng2 chu1 xian4 san1 da4 te4 dian3.
130581|he2 bing4 jve2 ding4 zhi2 xing2 you3 qi1 tu2 xing2 shi2 jiu3 nian2.
005517|hai2 shi4 shuo1 shuo1 zuo2 tian1 de0 hang2 qing2 ba0.
010694|ni3 zhuan1 men2 chou1 kong4 qv4 kan4 hai2 zi0 men0 de0 yan3 chu1.
001779|qi2 ci4, jian4 li4 you1 liang2 pin2 zhong2, yin3 zhong4 yv4 miao2 ji1 di4.
001405|ta1 ye3 jing1 chang2 wang2 fan3 zhu1 hai3 he2 gui4 yang2 liang3 di4.
130754|shi4 wei4 sheng1 jv2 shou4 li3 tou2 su4 jv3 bao4 ye4 wu4 dian4 hua4, yao1 er4 san1 er4 ling2.
141353|feng1 shui3 lun2 liu2 zhuan4, dong1 ya4 shi4 chang3 qian2 li4 bu2 gou4 da4 ma0.
007775|mei3 guo2 bu4 ke3 neng2 bu4 kao3 lv4 dao4 mei3 guo2 zi4 shen1 de0, an1 wei1.
009029|fei1 xing2 yvan2 zai4 bei4 bu3 hou4, jiu4 hui4 cheng2 wei2 zhong1 guo2 de0 wai4 jiao1 tan2 pan4 chou2 ma3.
004255|zi4 cong2 qian2 nian2 cun1 wei3 hui4 huan4 jie4, wo3 men0 cun1 jiu4 mei2 xvan3 chu1 cun1 wei3 hui4.
002808|yi3 gong1 bu4 shi2 shi1, dan4 biao1 zhun3 pian1 di1 di4 qv1, bi4 xv1 jin3 kuai4 tiao2 zheng3 ti2 gao1.
002942|dang1 shi2 zhi3 jve2 de0 hai2 zi0 xiao3, ta1 ye3 mei2 you2 hen3 da4 de0 huo2 dong4 liang4.
150185|kan4 lai2 niu2 mo2 wang2 jiu4 shi4 ni3 chui1 chu0 lai0 de0.
001342|ren2 li4 zi1 yvan2 bu4 men2 tong1 chang2 mang2 yv2 qi2 ta1 shi4 wu4, wu2 xia2 gu4 ji0 zhe4 ge0.
010970|xian4 fa1 gai2 wei3 jia1 qiang2 zong1 he2 xie2 tiao2, tui1 dong4 xiang4 mu4 shi2 shi1.
008547|xia4 yi2 bu4, jing3 fang1 jiang1 ba3, an4 jvan4, yi2 jiao1 jian3 cha2 yvan4.
006372|ru2 ci3 yi4 nian2, zhi2 xing2 li4 bei4 chi1 de0 lian2 zha1 dou1 bu2 sheng4.
002802|gong1 ye4 jin1 shu3, jian4 zhu4 ji2 qi2 cai2 liao4, lin2 ye4 yv2 zhi3 ye4 deng2 ban3 kuai4 xia4 die1.
005284|qv4 min2 ying2 qi3 ye4 ne0, you4 shi4 chong2 tou2 zai4 lai2, bu4 mian3, you4 shi4 yi4 fan1 zheng1 dou4.
110298|gen1 zhang4 ren2 zhang4 mu0 niang2, gen1 gong1 gong0 po2 po0 tong2 xi2.
007102|xin1 tai2 zi0, yao1 bao3, fan2 he2 xin1 shi4 zhen4 jian4 she4 jia1 kuai4.
005091|mei3 guo2 chong2 fan3 ya4 tai4, qian1 wan4 bie2 da3 cuo4 suan4 pan2.
005769|liao2 ning2 sheng3 qvn2 zhong4 wen2 hua4 jie2, mei2 liang3 nian2 jv3 ban4 yi2 ci4.
008299|shun4 jian1, fei1 ji1 xiang4 yi4 zhi1 li4 jian4, xiang4 di4 mian4 xie2 cha1 er2 qv4.
009500|huo4 zhe3 jing1 you2 zhong1 guo2 de0 gang2 kou3 cong2 han2 guo2 huo4 zhe3 ri4 ben3 yvn4 chu1.
005173|ta1 wei4 le0 neng2 he2 chen2 jie2 ru2 zai4 yi4 qi3, xiang3 yao4 xiu1 diao4 mao2 fu2 mei2.
131221|gai1 xiang4 mu4 shi4 ke1 ji4 bu4 da4 li4 zhi1 chi2 de0 ba1 liu4 san1 xiang4 mu4.
009045|bei3 jing1 zhong1 yvan2 di4 chan3 shi4 chang2 zong3 jian1 zhang1 da4 wei2 dian3 ping2 dao4.
004079|zhong1 chang3 de0 he2 xie2 zhong1 guo2 qing2 zhen1 yi4 qie4, ba2 wan3 hui4 tui1 xiang4 le0 gao1 chao2.
007162|shou3 xian1 shi4 gui1 bi4 jie4 ke2 jian1 guan3.
004173|er2 qi2 zhu3 yao4 tou2 zi1 jian4 she4 de0 feng1 dian4 xiang4 mu4, geng4 shi4 qian2 jing2 po3 ce4.
010926|bao1 kuo4 yi4 ba2 shou3, fen1 guan3 jv2 zhang3, he2 lian2 luo4 yvan2.
009001|yong4 yv2 he2 ping2 jian4 she4 de0 xiang4 mu4 kai1 fa1, guo2 ji4 shang4 bu2 hui4 yin3 lai2 ma2 fan0.
010635|dan4 xve2 sheng1 piao4 bu4 gei3 bao4 xiao1 ping2 zheng4.
012097|mei2 you2 mei3 guo2 jie4 ru4, han2 guo2 dui4 chao2 xian3 gen1 ben3 wu2 sheng4 suan4.
002640|song4 yan4 lin2 xiang4 dai4 jian4 min3 yi4 xing2, jian3 yao4 jie4 shao4 le0 wo3 shi4 shi4 qing2.
003785|ai4 xin1 zai4 zhe4 li3 hui4 jv4, ai4 xin1 zai4 zhe4 li3 yan2 xv4.
011864|ji4 ran2 shi4 zi1 ben3, jiu4 yao4 jiang3 qiu2 hui2 bao4, jiu4 cun2 zai4 jia4 ge2 wen4 ti2.
000339|jian4 li4, bao4 chou2, bao3 zhang4 ji1 zhi4, ji1 fa1 gong1 zuo4 re4 qing2.
001391|cong2 xian4 chang3 kan4, fei1 ji1 ying1 gai1 shi4 zhong4 zhuo2 lu4, huo4 zhuo2 lu4 yang2 jiao3 guo4 da4.
140300|hong2 meng2 yi4 zu2, you4 shi4 shen2 me0 cun2 zai4.
000695|qian3 ze2 tu2 er3 qi2 shan4 zi4 ru4 qin1 bie2 guo2 de0 qin1 lve4 xing2 jing4.
002684|dui4, er4 shou3 fang2 zhuang1 xiu1 jia4 ge2 de0 gu1 suan4, you2 yi3 xia4 yvan2 ze2 zuo4 wei2 yi1 jv4.
130062|yi1 zhi4 jiu3 yve4, wo3 shi4 sheng1 yvn4 xin4 xi1 zhang3 wo0 lv4 wei2 bai3 fen1 zhi1 ba1 shi0 qi1 dian3 er4 yi1.
130607|si4 wu3 nian2 jv1 ran2 rang4 mei3 guo2 lao3 zhan4 zhe0 le0.
002445|jian1 jve2 guan4 che4 zhan4 xvn4 yi2 zhi4 yvan2 ze2, qie4 shi2 duan1 zheng4 xvn4 feng1, yan3 feng1, kao3 feng1.
011513|yi3 jing1 cheng2 wei2 mu4 lan2 xiao3 cheng2, yi2 dao4 liang4 li4 de0 feng1 jing3 xian4.
008010|hai2 you3 qin1 qvan2 yong4 hu4 bei4 chu2 li3 hou4, ru3 ma4 gong1 ji1 wang3 zhan4.
010042|yi1 shi4, zai4 dang1 hao3 can1 mou0 bu4 fang1 mian4, zuo4 le0, da4 liang4 gong1 zuo4.
130824|jie2 zhi3 ba1 yve4 san1 shi0 yi1 ri4, gong1 si1 jing4 zi1 chan3 wei2 jiu3 shi0 yi1 dian3 san1 yi4 yvan2.
008898|ke1 ji4 gu3 de0 da4 die1, rang4 zhong4 cang1 de0 dui4 chong1 ji1 jin1 cuo4 shou3 bu4 ji2.
141005|bu4 tong2 de0 he2 tong0 bu4 tong2 de0 jin1 e2, wei4 he2 he2 tong0 hao4 qve4 shi4 yi2 yang4 de0.
007852|lian2 xiang3 ji2 tuan2 gao1 ji2 fu4 zong3 cai2, zhong1 guo2 qv1 zong3 cai2 chen2 xv4 dong1 shuo1.
010691|zuo4 wei2 jing1 ji4 ren2, qian2 jiu4 dei3 lai2 de0 geng4 duo1 geng4 kuai4 geng4 bao2 xian3.
011748|suo2 yi3, xian4 zai4 qian1 jiu4 ye4 xie2 yi4, zhi3 neng2 zan4 shi2 ying4 fu4 xve2 xiao4 er2 yi3.
010678|dan4 ruo4 lun4 zai4 nan2 ya4 jing4 zhu2, xin1 de2 li3 xiang2 you3 jv4 da4 you1 shi4.
130123|bu4 wan2 shan4 li4 you2 suo3 zeng1 jia1, ping2 jvn1 zhi2 bai3 fen1 zhi1 liu4 dian3 yi1, wei2 jin4 nian2 lai2 zui4 gao1.
141040|jin1 nian2 de0 bao3 zhang4 xing4 an1 jv1 gong1 cheng2 jian4 de0 zen3 me0 yang4 le0.
010607|dan4 yv3 e2 guo2 mei3 guo2 xiang1 bi3, zhong1 guo2 jvn1 gong1 cha1 jv4 reng2 ran2 shi0 jv4 da4 de0.
010542|ta1 hai2 shou4 dao4 ming2 liu2 dai4 yv4.
000602|zhai2 xiao3 de0 chuan2 cang1 shi4 yang2 lai2 fu4 yi4 jia1 de0 wo4 shi4 jian1 chu2 fang2.
009831|an1 hui1 lu3 ban1 jian4 she4 ji2 tuan2 gong1 si1, yi3 jing0 wan2 cheng2 gong1 cheng2 qian2 qi1 gong1 zuo4.
007873|xin1 gu3 zhi4 di4 hao3 bu4 hao2 yi3 bu2 zhong4 yao4, ru2 he2 zhong4 biao1 cai2 shi4 guan1 jian4.
006102|dang1 yv4 dao4 he2 shi4 de0 fang2 yvan2 shi2, ta1 men0 bian4 guo3 duan4 chu1 shou3.
004946|shi2 yan2 de0 pi1 fa1 ye4 wu4, ze2 you2 ge4 ji2 yan2 ye4 gong1 si1 tong3 yi1 jing1 ying2.
005285|zhong1 ri4 zhi1 zhan4, ri4 ben2 ken3 ding4 mei2 you3 sheng4 suan4.
011675|wo3 men0 ye3 tong1 zhi1 le0 zheng4 fu3 bu4 men2.
012042|ci3 wai4, te4 si1 la1 zheng4 zai4 chi2 xv4 jia1 ma3 zhong1 guo2 shi4 chang3.
012564|gui1 fan4 tong3 yi1 jing3 qv1 yvan2 gong1 fu2 zhuang1, shi2 xing2 qvan2 yvan2 gua4 pai2 shang4 gang3.
005055|ling4 wai4 liang3 ge0 shi4, xiang4 ji1 qi4 cai2, ji2 jing1 mi4 zhi4 zao4 chan3 ye4 ban3 kuai4.
002860|di4 hao2 wu3 nian2 lai2 mei2 you3 zuo4 shi4 chang3 xvan1 chuan2, ying2 xiang3 li4, da4 bu4 ru2 cong2 qian2.
141194|shi4 zhe4 yang4 de0, mei3 guo2 wei4 sha2 shi4 shou4 hai4 zhe3 ya0.
010303|zhong1 guo2 jve2 bu0 hui4 kai1 di4 yi1 qiang1.
012164|xian4 zai4 de0 xiao1 fei4 jia4 ge2 shang4 zhang3, zhu3 yao4 shi4 yi4 zhong3 shi2 zhi4 xiao4 ying4.
141092|ke3 shi2 ji4 shang0 zhen1 de0 ru2 ci3 ma0.
012053|ci3 ci4 zou2 fang2 yi3, di1 bao3 hu4, liu2 shou3 er2 tong2, lao2 dang3 yvan2 wei2 zhu3.
000658|she3 fu2 le4 yvan4 yv3 zhong1 guo2 xie2 shou3 gong4 chuang4 zhong1 guo2 meng4.
008282|yi1 ban1 jing1 ying2 shi4 xiang4, yi3, da4 lei4 zhong1 lei4 biao3 shu4.
001874|fu4 shi4 zhang3 ye4 xiao3 bin1, can1 jia1 le0 dang1 tian1 de0 huo2 dong4.
131183|rong2 tong1 tong1 xiang2 shou3 mu4 gui1 mo2 wei2, liu4 dian3 si4 yi4 fen4.
001406|ta1 mai3 lai2 yi4 ping2 mei2 qi4, zai4 fang2 jian1 li2 ning3 kai1.
130531|shi2 yi1 yve4, shi4 wo2 sheng3 di4 shi2 jiu3 ge0 xiao1 fang2 xvan1 chuan2 yve4.
141345|chen2 hui1 shao1 la4 lao2 ban3, ye3 yi4 zhi2 zai4 xiang3, zen3 yang4 cai2 neng2 liu2 zhu4 ren2 ya0.
130686|ru2 xiang3 gou4 mai3, qing3 lian2 xi4, yao1 san1 jiu3, ling2 liu4 liu4 wu3, ba1 yao1 er4 ba1.
008407|bi3 ru2 qvan2 li4 sheng1 tai4, dao4 de2 sheng1 tai4, fa3 zhi4 sheng1 tai4 deng2 deng3.
001861|qian2 qi1 zhi4 yve1 che1 zai4 hong2 wai4 ying4 yong4 pu3 ji2 de0 zhu3 yao4 yvan2 yin1 shi4 jia4 ge2.
005261|gang1 tie3, dian4 li4, shi2 hua4, jian4 cai2, ji1 xie4 deng3 hang2 ye4, bao3 chi2 le0 jiao4 kuai4 zeng1 zhang3.
141062|ni2 zen3 me0 jiu4 gan2 ken3 ding4 xiao1 fei4 zhe3 ren4 wei2 ni3 pen1 de0 jiu4 shi4 zhen1 de0 ne0.
010482|jin1 hou4, nong2 min2 ke3 tong1 guo4 liu2 zhuan3 fang1 shi4, mai3 mai4 zhai2 ji1 di4.
009600|san1 shi4, jv1 min2 zhu4 zhai2 di3 ceng2 guan2 li3 gui1 fan4 hua4 qvan2 fu4 gai4.
011284|zai4 te4 ding4 qing2 kuang4 xia4, lin2 shi2 gong1 hai2 cheng2 wei2 zheng4 fu3 de0 dang3 jian4 pai2.
011480|dui4 zhe4 yi4 dian3, yao4 li3 zhi2 qi4 zhuang4 jiang3, da4 zhang1 qi2 gu2 jiang3.
001962|li4 yi3 ning2 zai4 yan2 jiang3 zhong1.
141133|hai2 zi0 chu1 xian4 ke3 yi2 zheng4 zhuang4 zen3 me0 ban4.
005512|jve2 ding4 yao1 qiu2 xing2 cheng2 ke1 xve2 you3 xiao4 de0 qvan2 li4 zhi4 yve1, he2 xie2 tiao2 ji1 zhi4.
150144|wo3 jve2 de0 ben3 ren2 suo2 jiang3, zong2 you2 dian3 dao4 li0 ba0.
000476|wang4 hu2 jie1 dao4, bin1 tou2 ji2 tuan2 xiang1 guan1 fu4 ze2 ren2 zuo4 le0 biao3 tai4 fa1 yan2.
004764|zhu2 bu4 niu2 zhuan3 shou1 ru4 fen1 pei4 cha1 jv4 kuo4 da4 qv1 shi4.
007343|xv1 yao4 tong2 shi2 guan1 zhu4 de0 shi4 yin2 hang2 tong2 ye4 chai1 jie4 li4 lv4.
110290|shi2 zhi2 sheng4 xia4, jin1 shu3 zha4 lan0 shang4, pa2 man3 le0 jiao1 nen4 de0 xian1 hua1.
171278|bi2 zi0 fa1 nang4 shi4 yi2 ge0 zi4, zong3 shi4 bi2 zi0 fa1 nang4 bu4 li2 kou3, dong4 bu0 dong4 jiu4 shuo1 bi2 zi0 fa1 nang4.
140127|yang1 hang2 zai4 xia4 yi4 pan2 da4 qi2.
140029|yi4 bai3 ci4 you2 xi4 de0 ping2 jvn1 de2 fen1 shi4 duo1 shao0.
000599|ji1 ji2 chou2 ban4 mu3 dan1 jie2 cai3 zhai1 jie2, dan1 gui4 jie2 deng2 lv3 you2 wen2 hua4 jie2.
130501|jing4 zi1 chan3 shou1 yi4 lv4 da2 dao4 bai3 fen1 zhi1 shi2 san1 dian3 san1.
002354|zai4 tang2 shan1 shi4 ceng2 mian4, qi2 dui4 cao2 fei1 dian4 de0 ren4 shi0 ye3 bu2 jin4 xiang1 tong2.
006785|bu4 ba3 zi4 ji3 dang1 nv3 ren2.
001739|qi2 shang4 shu4 liang3 xiang4 jv3 dong4, yin2 qi3 le0 su1 dan1 de0 dan1 xin1 he2 bu4 man3.
011154|jia1 ding4 di4 qv1 bing4 fei1 shang4 hai3 de0 yi2 ge0 gu1 li4.
012438|er2 jiao1 qv1 xian4 de0 tu3 di4 chu1 rang4 shou1 yi4, qvan2 bu4 fan3 huan2 ge4 qv1 xian4.
140286|na4 me0, wei4 he2 gong1 su4 mao2 yv2 shi4, qvan2 guo2 qv1 qv1 si4 wan4 ge0 qian1 ming2.
007661|he2 bei3 nong2 min2 chen2 fu2 he2, bai3 si1 bu4 de2 qi2 jie3.
130880|jie1 jing3 hou4, hai2 jing3 san1 wu3 ling2 jiu2 jiu3 ting3, li4 ji2 gan2 wang3 shi4 fa1 hai3 yv4.
008763|mei3 guo2 bei4 man4 ma4 wei2, guo2 ji4 xian4 bing1, qvan2 qiu2 ba4 zhu3, jiao4 fu4.
005502|qing1 xi1 de0 ding4 wei4, huo4 xv3 shi4 cun2 zai4 bing4 zhuang4 da4 de0 guan1 jian4.
130035|yi1 ba1 wu3 san1 nian2, huo4 luan4 jvan2 tu3 chong2 lai2.
140262|lun2 hui2 wu2 jin4, qian1 zhuan3 shi4, bai3 chong2 sheng1, ji3 ke4 tuo1.
003508|li3 ke4 qiang2 zai4 sa4 ma3 la1 si1 de0 pei2 tong2 xia4, jian3 yve4 le0 yi2 zhang4 dui4.
007824|li3 fu4 lin2 zhu3 chi2 jiang3 zuo4.
140195|shi4 huo3 bao4 hao2 shuang3 ru2 yi4 tuan2 xiong2 xiong2 zhi1 huo3 de0 ta1.
012243|mu4 qian2, ci3 an4 zheng4 zai4, yi1 fa3 zhen1 ban4 zhong1.
010280|zhong1 guo2 ren2 you3 chao2 xian3 ren2 de0, ai4 guo2 re4 qing2 jiu4 gou4 le0.
003849|xian4 chang3 jian4 ba2 nu3 zhang1, zou3 shang4 kao2 chang3 de0 jiang1 gan4 shi0, wei4 jian4 si1 hao2 jin3 zhang1.
005361|jin1 zheng4 qvan4 zhu4 yi4 dao4, gai1 zhuan1 li4, bei4 lang3 ke1 ke1 ji4 fan3 fu4 li4 yong4.
005385|bai2 ge3 zheng1 liu2 feng1 peng2 jv3, qian1 fan1 jing4 fa1, nong4 chao2 lai2.
008773|xian4 nong2 jian4 ban4 jiang1 bao4 qing3 xian4 wei3 xian4 zheng4 fu3, zhao4 kai1 hui4 yi4 jin4 xing2 biao3 zhang1.
004351|yao4 da4 li4 shi2 shi1, man3 tian1 xing1 zhan4 lve4, he2 yve4 liang0 gong1 cheng0.
011622|dang1 ran2, ye2 you3 xiang4 shi3 mi4 si1 fu1 fu4 zhi4 jing4 de0 hua4 mian4.
002457|ji1 xin1 ge2 tong2 shi2 shi4 mei3 guo2 yvn4 tong1 gong1 si1 de0 dong3 shi4.
004022|tu1 chu1 shi4 min2 su4 zhi4 yang3 cheng2.
011875|ri4 ben3 guo2 fang2 bu4 xin1 wen2 ban4 gong1 shi4, bing4 mei0 you3 zheng4 shi2 zhe4 xiang4 bao4 dao4.
003998|zhong4 zhi2 di4 dian3 qve1 shui3, wei4 dong1 qv1 diao4 lai2 liang3 liang4 sa2 shui3 che1 gong1 shui3.
